10
200
1.0,0.234019501625,0.199891657638,0.208559046587,0.193391115926,0.176056338028,0.208559046587,0.207475622969,0.186348862405,0.12676056338,0.114842903575,-0.99999
1.0,0.199891657638,0.208559046587,0.193391115926,0.176056338028,0.208559046587,0.207475622969,0.186348862405,0.12676056338,0.114842903575,0.139219934995,0.99999
1.0,0.208559046587,0.193391115926,0.176056338028,0.208559046587,0.207475622969,0.186348862405,0.12676056338,0.114842903575,0.139219934995,0.136511375948,-0.99999
1.0,0.193391115926,0.176056338028,0.208559046587,0.207475622969,0.186348862405,0.12676056338,0.114842903575,0.139219934995,0.136511375948,0.173347778982,0.99999
1.0,0.176056338028,0.208559046587,0.207475622969,0.186348862405,0.12676056338,0.114842903575,0.139219934995,0.136511375948,0.173347778982,0.187973997833,0.99999
1.0,0.208559046587,0.207475622969,0.186348862405,0.12676056338,0.114842903575,0.139219934995,0.136511375948,0.173347778982,0.187973997833,0.183640303359,-0.99999
1.0,0.207475622969,0.186348862405,0.12676056338,0.114842903575,0.139219934995,0.136511375948,0.173347778982,0.187973997833,0.183640303359,0.173889490791,-0.99999
1.0,0.186348862405,0.12676056338,0.114842903575,0.139219934995,0.136511375948,0.173347778982,0.187973997833,0.183640303359,0.173889490791,0.1511375948,-0.99999
1.0,0.12676056338,0.114842903575,0.139219934995,0.136511375948,0.173347778982,0.187973997833,0.183640303359,0.173889490791,0.1511375948,0.154929577465,0.99999
1.0,0.114842903575,0.139219934995,0.136511375948,0.173347778982,0.187973997833,0.183640303359,0.173889490791,0.1511375948,0.154929577465,0.165763813651,0.99999
1.0,0.139219934995,0.136511375948,0.173347778982,0.187973997833,0.183640303359,0.173889490791,0.1511375948,0.154929577465,0.165763813651,0.172264355363,0.99999
1.0,0.136511375948,0.173347778982,0.187973997833,0.183640303359,0.173889490791,0.1511375948,0.154929577465,0.165763813651,0.172264355363,0.173347778982,0.99999
1.0,0.173347778982,0.187973997833,0.183640303359,0.173889490791,0.1511375948,0.154929577465,0.165763813651,0.172264355363,0.173347778982,0.192307692308,0.99999
1.0,0.187973997833,0.183640303359,0.173889490791,0.1511375948,0.154929577465,0.165763813651,0.172264355363,0.173347778982,0.192307692308,0.24593716143,0.99999
1.0,0.183640303359,0.173889490791,0.1511375948,0.154929577465,0.165763813651,0.172264355363,0.173347778982,0.192307692308,0.24593716143,0.244853737811,-0.99999
1.0,0.173889490791,0.1511375948,0.154929577465,0.165763813651,0.172264355363,0.173347778982,0.192307692308,0.24593716143,0.244853737811,0.271939328277,0.99999
1.0,0.1511375948,0.154929577465,0.165763813651,0.172264355363,0.173347778982,0.192307692308,0.24593716143,0.244853737811,0.271939328277,0.277356446371,0.99999
1.0,0.154929577465,0.165763813651,0.172264355363,0.173347778982,0.192307692308,0.24593716143,0.244853737811,0.271939328277,0.277356446371,0.248645720477,-0.99999
1.0,0.165763813651,0.172264355363,0.173347778982,0.192307692308,0.24593716143,0.244853737811,0.271939328277,0.277356446371,0.248645720477,0.232394366197,-0.99999
1.0,0.172264355363,0.173347778982,0.192307692308,0.24593716143,0.244853737811,0.271939328277,0.277356446371,0.248645720477,0.232394366197,0.0135427952329,-0.99999
1.0,0.173347778982,0.192307692308,0.24593716143,0.244853737811,0.271939328277,0.277356446371,0.248645720477,0.232394366197,0.0135427952329,0.0465872156013,0.99999
